symbol,name,industry,close,marketCap,aboveSma12m,aboveSma200,aboveSma150,vcp,contractions,volatilityRatio,pe,peTrend,fcf,fcfTrend,eps,epsTrend,freeFloatPct,closelyHeldPct,employees,rulesPassed,rulesTotal,score
OPCH,Option Care Health Inc. Common Stock,Health Care,23.37,3500481129,false,false,false,false,15,0.41,,unknown,,unknown,,unknown,,,8266,3,12,2
GPI,Group 1 Automotive Inc. Common Stock,Consumer Discretionary,259.68,3095963388,false,false,false,false,12,2.45,,unknown,,unknown,,unknown,,,20452,3,12,2
KBR,KBR Inc. Common Stock,Industrials,37.55,4733844200,false,false,false,false,13,0.09,,unknown,,unknown,,unknown,,,36000,3,12,2
BCO,Brinks Company (The) Common Stock,Industrials,111.28,4583582472,false,false,false,false,9,0.8,,unknown,,unknown,,unknown,,,65400,3,12,2
CNX,CNX Resources Corporation Common Stock,Energy,35.34,5228328132,false,false,false,false,8,0.13,,unknown,,unknown,,unknown,,,390,3,12,2
WULF,TeraWulf Inc. Common Stock,Technology,17.6,8781848715,false,false,false,false,10,0.84,,unknown,,unknown,,unknown,,,141,3,12,2
SR,Spire Inc. Common Stock,Utilities,82.29,4864392888,false,false,false,false,12,2.06,,unknown,,unknown,,unknown,,,3497,3,12,2
NNI,Nelnet Inc. Common Stock,Finance,125.83,4502126684,false,false,false,false,12,2.15,,unknown,,unknown,,unknown,,,5744,3,12,2
GOLF,Acushnet Holdings Corp. Common Stock,Consumer Discretionary,90.66,5295001289,false,false,false,false,6,4.4,,unknown,,unknown,,unknown,,,7300,3,12,2
YOU,Clear Secure Inc. Class A Common Stock,Technology,43.84,5931029515,false,false,false,false,7,1.18,,unknown,,unknown,,unknown,,,3301,3,12,2
CORZ,Core Scientific Inc. Common Stock,Finance,20.13,6468583077,false,false,false,false,10,0.73,,unknown,,unknown,,unknown,,,325,3,12,2
CELC,Celcuity Inc. Common Stock,Health Care,92.44,4523265576,false,false,false,false,14,4.33,,unknown,,unknown,,unknown,,,155,3,12,2
MMS,Maximus Inc. Common Stock,Real Estate,54.43,2849833040,false,false,false,false,13,0.35,,unknown,,unknown,,unknown,,,37200,3,12,2
GPCR,Structure Therapeutics Inc. American Depositary Shares,Health Care,53.76,3833617912,false,false,false,false,10,2.67,,unknown,,unknown,,unknown,,,281,3,12,2
LOPE,Grand Canyon Education Inc. Common Stock,Real Estate,141.84,3697064848,false,false,false,false,9,0.32,,unknown,,unknown,,unknown,,,5830,3,12,2
ABG,Asbury Automotive Group Inc Common Stock,Consumer Discretionary,208.54,3743692771,false,false,false,false,10,1.04,,unknown,,unknown,,unknown,,,15000,3,12,2
CE,Celanese Corporation Common Stock,Industrials,44.99,4937604181,false,false,false,false,12,1.37,,unknown,,unknown,,unknown,,,11434,3,12,2
HHH,Howard Hughes Holdings Inc. Common Stock,Real Estate,66.65,3980407049,false,false,false,false,13,0.9,,unknown,,unknown,,unknown,,,500,3,12,2
OGS,ONE Gas Inc. Common Stock,Utilities,79.98,5027244475,false,false,false,false,11,1.61,,unknown,,unknown,,unknown,,,4000,3,12,2
TDS,Telephone and Data Systems Inc. Common Shares,Telecommunications,34.52,3973252000,false,false,false,false,13,0.72,,unknown,,unknown,,unknown,,,4000,3,12,2
CAR,Avis Budget Group Inc. Common Stock,Consumer Discretionary,141.3,4991529040,false,false,false,false,13,1.9,,unknown,,unknown,,unknown,,,25000,3,12,2
LEU,Centrus Energy Corp. Class A Common Stock,Industrials,184.12,3673720215,false,false,false,false,14,1.11,,unknown,,unknown,,unknown,,,467,3,12,2
AD,Array Digital Infrastructure Inc. Common Shares,Telecommunications,35.36,3058640000,false,false,false,false,15,0.35,,unknown,,unknown,,unknown,,,60,3,12,2
UPST,Upstart Holdings Inc. Common stock,Finance,29.75,2895063119,false,false,false,false,14,1,,unknown,,unknown,,unknown,,,1405,3,12,2
HCXY,Hercules Capital Inc. 6.25% Notes due 2033,Finance,25.06,4552792616,false,false,false,false,12,1,,unknown,,unknown,,unknown,,,100,3,12,2
OSIS,OSI Systems Inc. Common Stock (DE),Technology,229.87,3788921924,false,false,false,false,10,7.1,,unknown,,unknown,,unknown,,,7337,3,12,2
MZTI,The Marzetti Company Common Stock,Consumer Staples,114.76,3146948720,false,false,false,false,13,7.42,,unknown,,unknown,,unknown,,,3700,3,12,2
GPK,Graphic Packaging Holding Company,Consumer Discretionary,11,3256787303,false,false,false,false,9,0.24,,unknown,,unknown,,unknown,,,23000,3,12,2
AEO,American Eagle Outfitters Inc. Common Stock,Consumer Discretionary,16.35,2739823995,false,false,false,false,11,6.03,,unknown,,unknown,,unknown,,,45000,3,12,2
MUR,Murphy Oil Corporation Common Stock,Energy,34.82,4992530773,false,false,false,false,11,0.89,,unknown,,unknown,,unknown,,,813,3,12,2
CHH,Choice Hotels International Inc. Common Stock,Consumer Discretionary,104.93,4740678639,false,false,false,false,13,0.32,,unknown,,unknown,,unknown,,,1754,3,12,2
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,Utilities,19.74,4209309276,false,false,false,false,13,0.07,,unknown,,unknown,,unknown,,,1615,3,12,2
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,Utilities,19.5,4057717346,false,false,false,false,16,0.35,,unknown,,unknown,,unknown,,,9592,3,12,2
ATMU,Atmus Filtration Technologies Inc. Common Stock,Consumer Discretionary,51.13,4171979296,false,false,false,false,10,0.5,,unknown,,unknown,,unknown,,,4500,3,12,2
FG,F&G Annuities & Life Inc. Common Stock,Finance,26.5,3469783039,false,false,false,false,14,0.19,,unknown,,unknown,,unknown,,,1173,3,12,2
SLGN,Silgan Holdings Inc. Common Stock,Industrials,41.67,4403769773,false,false,false,false,10,5.57,,unknown,,unknown,,unknown,,,17320,3,12,2
ENPH,Enphase Energy Inc. Common Stock,Technology,38.65,5107390645,false,false,false,false,10,0.56,,unknown,,unknown,,unknown,,,2872,3,12,2
REGCP,Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock,Real Estate,23.23,4253890307,false,false,false,false,8,1.2,,unknown,,unknown,,unknown,,,505,3,12,2
TMDX,TransMedics Group Inc. Common Stock,Health Care,88.35,3063549061,false,false,false,false,10,2.33,,unknown,,unknown,,unknown,,,898,3,12,2
SEB,Seaboard Corporation Common Stock,Industrials,4452.32,4264405382,false,false,false,false,8,23.26,,unknown,,unknown,,unknown,,,14000,3,12,2
KNF,Knife Riv Holding Co. Common Stock,Industrials,66.65,3783281943,false,false,false,false,13,1.83,,unknown,,unknown,,unknown,,,5298,3,12,2
LEGN,Legend Biotech Corporation American Depositary Shares,Health Care,20.65,3985450000,false,false,false,false,11,0.26,,unknown,,unknown,,unknown,,,2965,3,12,2
POWL,Powell Industries Inc. Common Stock,Energy,218.73,7968894724,false,false,false,false,10,5.52,,unknown,,unknown,,unknown,,,3143,3,12,2
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,Energy,26.79,6348388580,false,false,false,false,12,0.16,,unknown,,unknown,,unknown,,,262,3,12,2
GPOR,Gulfport Energy Corporation Common Shares,Energy,169.6,2999183674,false,false,false,false,8,6.33,,unknown,,unknown,,unknown,,,245,3,12,2
BBWI,Bath & Body Works Inc.,Consumer Discretionary,18.81,3791377684,false,false,false,false,10,9.87,,unknown,,unknown,,unknown,,,60735,3,12,2
WHR,Whirlpool Corporation Common Stock,Consumer Discretionary,39.59,2581243375,false,false,false,false,10,0.63,,unknown,,unknown,,unknown,,,41000,3,12,2
MDU,MDU Resources Group Inc. Common Stock (Holding Company),Industrials,20.57,4326888310,false,false,false,false,12,1.81,,unknown,,unknown,,unknown,,,2096,3,12,2
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,Finance,21.17,3605531291,false,false,false,false,9,6.99,,unknown,,unknown,,unknown,,,10797,3,12,2
MWA,MUELLER WATER PRODUCTS Common Stock,Industrials,25.18,3931244597,false,false,false,false,13,12.38,,unknown,,unknown,,unknown,,,3500,3,12,2
HGV,Hilton Grand Vacations Inc. Common Stock ,Consumer Discretionary,44.92,3491368593,false,false,false,false,8,5.6,,unknown,,unknown,,unknown,,,22300,3,12,2
VVV,Valvoline Inc. Common Stock,Industrials,33.8,4312420928,false,false,false,false,10,7.19,,unknown,,unknown,,unknown,,,11400,3,12,2
ALHC,Alignment Healthcare Inc. Common Stock,Health Care,13.46,2792077106,false,false,false,false,7,0.94,,unknown,,unknown,,unknown,,,1849,3,12,2
ASBA,Associated Banc-Corp 6.625% Fixed-Rate Reset Subordinated Notes due 2033,Finance,24.46,3691033935,false,false,false,false,7,1.76,,unknown,,unknown,,unknown,,,4129,3,12,2
VERA,Vera Therapeutics Inc. Class A Common Stock,Health Care,31.63,2279363286,false,false,false,false,13,1.45,,unknown,,unknown,,unknown,,,361,3,12,2
CENX,Century Aluminum Company Common Stock,Industrials,47.12,4664564060,false,false,false,false,9,0.82,,unknown,,unknown,,unknown,,,2906,3,12,2
PATK,Patrick Industries Inc. Common Stock,Consumer Discretionary,84.78,2722986422,false,false,false,false,11,0.37,,unknown,,unknown,,unknown,,,10000,3,12,2
FLY,Firefly Aerospace Inc. Common Stock,Industrials,27.18,4550058251,false,false,false,false,13,1.1,,unknown,,unknown,,unknown,,,1418,3,12,2
KBH,KB Home Common Stock,Consumer Discretionary,55.44,3399011320,false,false,false,false,13,0.17,,unknown,,unknown,,unknown,,,2118,3,12,2
BHF,Brighthouse Financial Inc. Common Stock,Finance,55.74,3205694522,false,false,false,false,12,0.07,,unknown,,unknown,,unknown,,,1400,3,12,2
FLNC,Fluence Energy Inc. Class A Common Stock,Miscellaneous,12.63,2331452140,false,false,false,false,12,0.26,,unknown,,unknown,,unknown,,,1670,3,12,2
BTU,Peabody Energy Corporation Common Stock ,Energy,25.91,3158429000,false,false,false,false,14,0.28,,unknown,,unknown,,unknown,,,5400,3,12,2
CRC,California Resources Corporation Common Stock,Energy,53.53,4754528872,false,false,false,false,14,0.58,,unknown,,unknown,,unknown,,,2500,3,12,2
NHI,National Health Investors Inc. Common Stock,Real Estate,73.41,3605196960,false,false,false,false,13,13.7,,unknown,,unknown,,unknown,,,32,3,12,2
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,Utilities,16.05,3339813507,false,false,false,false,11,0.11,,unknown,,unknown,,unknown,,,9592,3,12,2
CALX,Calix Inc Common Stock,Consumer Discretionary,39.52,2488336845,false,false,false,false,8,1.25,,unknown,,unknown,,unknown,,,1921,3,12,2
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,Utilities,16.04,3337732627,false,false,false,false,8,0.32,,unknown,,unknown,,unknown,,,9592,3,12,2
SHAK,Shake Shack Inc. Class A Common Stock,Consumer Discretionary,74.19,3175253210,false,false,false,false,13,0.23,,unknown,,unknown,,unknown,,,13873,3,12,2
YETI,YETI Holdings Inc. Common Stock,Consumer Discretionary,43,3138518228,false,false,false,false,9,1.29,,unknown,,unknown,,unknown,,,1390,3,12,2
AB,AllianceBernstein Holding L.P.  Units,Finance,36.19,3368392176,false,false,false,false,9,20.24,,unknown,,unknown,,unknown,,,4468,3,12,2
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,Telecommunications,22.1,3171299833,false,false,false,false,12,2.08,,unknown,,unknown,,unknown,,,122,3,12,2
RYN,Rayonier Inc. REIT Common Stock,Real Estate,21.41,6370915700,false,false,false,false,15,0.92,,unknown,,unknown,,unknown,,,285,3,12,2
FULTP,Fulton Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance,17.75,3388733493,false,false,false,false,9,0.05,,unknown,,unknown,,unknown,,,3400,3,12,2
HAYW,Hayward Holdings Inc. Common Stock,Industrials,14.76,3130885030,false,false,false,false,12,0.3,,unknown,,unknown,,unknown,,,1960,3,12,2
ASO,Academy Sports and Outdoors Inc. Common Stock,Consumer Discretionary,46.1,2859046903,false,false,false,false,10,4.94,,unknown,,unknown,,unknown,,,22000,3,12,2
SMG,Scotts Miracle-Gro Company (The) Common Stock,Industrials,59.2,3446640221,false,false,false,false,13,0.49,,unknown,,unknown,,unknown,,,5200,3,12,2
BXMT,Blackstone Mortgage Trust Inc. Common Stock,Real Estate,14.24,2400060736,false,false,false,false,15,0.25,,unknown,,unknown,,unknown,,,29,3,12,2
VERX,Vertex Inc. Class A Common Stock,Technology,12.47,2022858211,false,false,false,false,14,1.58,,unknown,,unknown,,unknown,,,2000,3,12,2
RWTO,Redwood Trust Inc. 9.00% Senior Notes Due 2029,Real Estate,24.3801,3150480975,false,false,false,false,12,3.61,,unknown,,unknown,,unknown,,,351,3,12,2
EEFT,Euronet Worldwide Inc. Common Stock,Finance,70.55,2638823627,false,false,false,false,12,0.5,,unknown,,unknown,,unknown,,,10800,3,12,2
FGN,F&G Annuities & Life Inc. 7.950% Senior Notes due 2053,Finance,24.98,3149941729,false,false,false,false,12,0.17,,unknown,,unknown,,unknown,,,1173,3,12,2
RWTN,Redwood Trust Inc. 9.125% Senior Notes Due 2029,Real Estate,24.5049,3166608063,false,false,false,false,7,1.77,,unknown,,unknown,,unknown,,,351,3,12,2
NMRK,Newmark Group Inc. Class A Common Stock,Finance,15.13,2741989127,false,false,false,false,12,0.88,,unknown,,unknown,,unknown,,,8800,3,12,2
BRSL,Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21 2025. Ordinary Shares,Consumer Discretionary,11.57,2134665000,false,false,false,false,12,0.48,,unknown,,unknown,,unknown,,,5746,3,12,2
IPGP,IPG Photonics Corporation Common Stock,Technology,88.1,3747292886,false,false,false,false,14,1.38,,unknown,,unknown,,unknown,,,4840,3,12,2
AVA,Avista Corporation Common Stock,Utilities,39.03,3268872955,false,false,false,false,17,1.66,,unknown,,unknown,,unknown,,,1920,3,12,2
HWKN,Hawkins Inc. Common Stock,Consumer Discretionary,131.57,2746539144,false,false,false,false,10,3.46,,unknown,,unknown,,unknown,,,1200,3,12,2
FIZZ,National Beverage Corp. Common Stock,Consumer Staples,31.03,2904783525,false,false,false,false,15,0.47,,unknown,,unknown,,unknown,,,1677,3,12,2
PBH,Prestige Consumer Healthcare Inc. Common Stock,Health Care,50.04,2370621081,false,false,false,false,11,0.4,,unknown,,unknown,,unknown,,,890,3,12,2
COLM,Columbia Sportswear Company Common Stock,Consumer Discretionary,57.09,2922619445,false,false,false,false,12,1.48,,unknown,,unknown,,unknown,,,9620,3,12,2
LCII,LCI Industries,Consumer Discretionary,104.12,2531314109,false,false,false,false,13,0.6,,unknown,,unknown,,unknown,,,12300,3,12,2
PRVA,Privia Health Group Inc. Common Stock,Health Care,21.5,2746285451,false,false,false,false,10,1.79,,unknown,,unknown,,unknown,,,1226,3,12,2
LBRT,Liberty Energy Inc. Class A common stock,Energy,22.24,3629377092,false,false,false,false,15,0.17,,unknown,,unknown,,unknown,,,5800,3,12,2
SUPN,Supernus Pharmaceuticals Inc. Common Stock,Health Care,48.27,2805790918,false,false,false,false,15,0.74,,unknown,,unknown,,unknown,,,778,3,12,2
ZIONP,Zions Bancorporation N.A. Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock),Finance,18.41,2687001266,false,false,false,false,9,0.73,,unknown,,unknown,,unknown,,,9195,3,12,2
MLYS,Mineralys Therapeutics Inc. Common Stock,Health Care,26.05,2302999354,false,false,false,false,8,1.17,,unknown,,unknown,,unknown,,,76,3,12,2
LRN,Stride Inc. Common Stock,Real Estate,83.43,3467337868,false,false,false,false,8,1.39,,unknown,,unknown,,unknown,,,9200,3,12,2
TDC,Teradata Corporation Common Stock,Technology,27.53,2560290000,false,false,false,false,12,0.5,,unknown,,unknown,,unknown,,,5100,3,12,2
BEAM,Beam Therapeutics Inc. Common Stock,Health Care,27.1,2799095722,false,false,false,false,10,2.33,,unknown,,unknown,,unknown,,,540,3,12,2
CORZW,Core Scientific Inc. Tranche 1 Warrants,Finance,13.44,4318815527,false,false,false,false,10,0.72,,unknown,,unknown,,unknown,,,325,3,12,2
POWWP,Outdoor Holding Company 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,Industrials,24.35,2824973943,false,false,false,false,13,1.42,,unknown,,unknown,,unknown,,,63,3,12,2
DAN,Dana Incorporated Common Stock ,Consumer Discretionary,31.35,3372528887,false,false,false,false,14,0.01,,unknown,,unknown,,unknown,,,27300,3,12,2
CLSK,CleanSpark Inc. Common Stock,Finance,12.4,3184531705,false,false,false,false,8,1.07,,unknown,,unknown,,unknown,,,314,3,12,2
BKE,Buckle Inc. (The) Common Stock,Consumer Discretionary,43.19,2225066134,false,false,false,false,11,41.8,,unknown,,unknown,,unknown,,,8000,3,12,2
AKR,Acadia Realty Trust Common Stock,Real Estate,20.82,2859267272,false,false,false,false,9,5.07,,unknown,,unknown,,unknown,,,138,3,12,2
LUNR,Intuitive Machines Inc. Class A Common Stock,Industrials,20.38,4665472506,false,false,false,false,9,0.22,,unknown,,unknown,,unknown,,,525,3,12,2
HUBG,Hub Group Inc. Class A Common Stock,Industrials,39.47,2413729040,false,false,false,false,13,0.25,,unknown,,unknown,,unknown,,,6604,3,12,2
BKV,BKV Corporation Common Stock,Energy,26.35,2883686821,false,false,false,false,13,0.07,,unknown,,unknown,,unknown,,,452,3,12,2
AMR,Alpha Metallurgical Resources Inc. Common Stock,Energy,169.01,2142885395,false,false,false,false,13,0.38,,unknown,,unknown,,unknown,,,3950,3,12,2
MFAO,MFA Financial Inc. 9.000% Senior Notes due 2029,Real Estate,25.1549,2582620932,false,false,false,false,11,0.4,,unknown,,unknown,,unknown,,,307,3,12,2
BKD,Brookdale Senior Living Inc. Common Stock,Health Care,12.23,2920734992,false,false,false,false,10,7.7,,unknown,,unknown,,unknown,,,33000,3,12,2
DBD,Diebold Nixdorf Incorporated Common stock,Miscellaneous,69.7,2366077184,false,false,false,false,8,4.49,,unknown,,unknown,,unknown,,,20000,3,12,2
DRVN,Driven Brands Holdings Inc. Common Stock,Consumer Discretionary,12.755,2104317553,false,false,false,false,12,2.42,,unknown,,unknown,,unknown,,,7100,3,12,2
OLN,Olin Corporation Common Stock,Industrials,19.01,2166807135,false,false,false,false,14,0.99,,unknown,,unknown,,unknown,,,7849,3,12,2
CTRI,Centuri Holdings Inc. Common Stock,Utilities,23.91,2414026597,false,false,false,false,11,0.44,,unknown,,unknown,,unknown,,,9687,3,12,2
XRAY,DENTSPLY SIRONA Inc. Common Stock,Health Care,11.19,2230769872,false,false,false,false,8,2.1,,unknown,,unknown,,unknown,,,14000,3,12,2
BUSEP,First Busey Corporation Depositary Shares Each Representing a 1/40thInterest in a Share of 8.25% Fixed-Rate Series B Non-Cumulative Perpetual Preferred Stock $0.001 par value,Finance,25.73,2124705078,false,false,false,false,7,0.88,,unknown,,unknown,,unknown,,,1833,3,12,2
KMT,Kennametal Inc. Common Stock,Industrials,31.81,2424527090,false,false,false,false,10,2.53,,unknown,,unknown,,unknown,,,8073,3,12,2
TRN,Trinity Industries Inc. Common Stock,Industrials,29.87,2379727547,false,false,false,false,9,2.76,,unknown,,unknown,,unknown,,,6110,3,12,2
HE,Hawaiian Electric Industries Inc. Common Stock,Utilities,11.81,2039917727,false,false,false,false,11,0.15,,unknown,,unknown,,unknown,,,2675,3,12,2
CIMN,Chimera Investment Corporation 9.000% Senior Notes due 2029,Real Estate,25.0601,2018107295,false,false,false,false,7,1.5,,unknown,,unknown,,unknown,,,423,3,12,2
DX,Dynex Capital Inc. Common Stock,Real Estate,13.07,3243541605,false,false,false,false,10,1.2,,unknown,,unknown,,unknown,,,28,3,12,2
HYMC,Hycroft Mining Holding Corporation Class A Common Stock,Basic Materials,26.32,2452541844,false,false,false,false,11,0.2,,unknown,,unknown,,unknown,,,51,3,12,2
